27TNWWLS8,10626,6343,301,1,08:34:02.567436,8
ZF00,4686,9820,863,1,14:39:15.250896,6
J3GC1YFHO,11896,8408,962,2,00:53:01.775528,9
NY1,10516,330,585,3,01:06:58.669049,4
H5UX,4786,3495,742,4,03:21:31.590792,9
NG2E03,7546,392,160,1,10:19:20.185099,2
ZTEYDG62W6,3476,4510,205,3,16:32:51.374661,3
FKA1CKXU,10966,11289,28,6,11:20:04.584618,10
HI,11886,10405,768,1,17:09:12.244601,3
QDZ0,4876,5748,124,5,12:31:07.288467,1
5,1656,11323,906,4,08:06:39.384703,3
YGSS,3786,10572,812,7,13:44:06.464791,7
8GAA0,3476,5299,537,7,19:43:43.406095,4
INUH24J,5676,554,903,3,12:00:05.80244,2
MJ0ZRXCEY,5316,8158,350,1,01:39:25.830807,6
AYSCR,5606,5396,486,1,04:55:11.030954,8
IM,6596,12422,926,4,12:55:41.13059,9
C,2376,10819,453,3,16:03:25.124434,2
FH31,2656,1993,213,6,08:30:24.173457,9
EQU,8206,4118,33,5,01:30:54.939196,1
8ODJJX,2866,970,959,6,06:52:03.973649,2
0MVGDWGT3,8766,10987,235,7,03:02:55.33712,3
0UU,9506,9307,138,6,09:54:57.405448,9
PG,2906,10325,705,5,12:20:48.652357,5
SRF2,1806,9736,192,5,19:10:09.716354,6
WWADEEWSUI,12136,9464,984,7,09:49:07.021866,1
FYNKHQ4F6W,2896,2600,803,7,19:22:26.421035,8
0B8MBDQ8,6326,5530,461,5,12:09:36.291304,8
ZET,6946,3692,900,7,11:20:25.235076,6
973DJLYA,8436,9358,94,1,02:10:34.826148,8
E0P2RIEM,326,12226,805,1,17:40:09.789704,5
Q9,1476,5146,218,3,05:06:17.184178,7
QJ8KNC6,756,636,691,4,14:22:40.61105,9
SUVT,8496,6270,102,2,22:43:17.879141,3
3FRO5KW,10036,5165,629,6,13:24:48.874808,1
GN,7606,8997,119,1,14:15:01.19529,3
JO7IJGL3,1506,2071,303,1,17:24:58.571561,5
U9,586,10283,715,2,20:14:49.445135,4
UOG,8626,8315,426,1,15:19:58.590275,1
OGTU867V4,4846,2680,960,3,12:30:58.336745,9
YPEV1LGSG,10866,1745,392,2,03:57:11.20539,1
PJHUH3,5866,9295,264,1,16:27:44.836008,1
X4T0G711S,3496,7860,356,5,05:11:07.869527,3
PKS,11246,6920,882,7,07:07:34.889166,7
F2XE6OXD,6906,12605,140,2,14:13:08.544097,2
VK64DZEI,1156,4384,413,2,17:20:49.013391,2
E1IHZKWH,326,10106,540,7,01:06:40.631197,9
KJ1FRC,1496,3615,704,7,02:37:47.604612,5
U6FP68,10696,9831,175,4,18:58:49.071343,8
5S5P,7916,5578,253,1,19:36:40.494135,2
7UWV1,12756,10077,787,4,08:45:16.901053,1
PJL13SKX,6106,6507,220,4,16:56:32.185901,3
NK8DSH,11956,11856,7,6,04:04:06.687194,7
F69PTDE6CG,1416,2436,808,5,03:44:57.770129,10
B,10246,12600,171,6,01:22:52.712835,7
8PGW3JC3,6786,10024,199,2,14:14:07.908659,8
NRSA,7526,11001,426,7,03:31:19.77817,6
LME,3806,1582,106,3,07:27:32.567956,2
NY7II7D2O,226,7633,394,3,04:15:09.206636,3
8VF8X92Z6,3646,8658,89,6,05:25:12.261874,5
W0491KBP,6,800,386,1,22:30:37.341952,9
SVUFCUSIG,366,4402,439,4,21:08:09.352556,3
O1DTO,4396,9764,748,5,20:33:23.749301,5
K7ZEQP,11316,234,712,1,10:46:09.726679,6
J2UD,2836,11593,396,3,13:41:16.695159,7
AQ2V7U0UXY,8406,6122,719,3,21:59:52.944741,4
6OOIWOZ,2516,6603,71,7,07:04:00.90793,4
3DRG7VLNL,4926,3596,289,1,05:02:49.52089,9
U8WY07H0CB,1966,6853,183,5,07:46:58.687849,5
HCPL4,2516,5836,531,7,06:54:56.931423,5
D2,11856,10225,39,7,11:26:06.478587,6
F0W06ZCAP,10846,5072,632,3,14:55:12.367771,7
9MC4V,1396,1371,994,5,21:34:45.94084,7
9LVW,10686,11766,879,4,01:09:42.194492,4
CNE6,11146,2351,432,7,02:28:30.62804,3
7ZYUX2VU,7996,11891,50,3,06:54:48.199745,9
XM,6666,6281,698,1,13:39:27.734079,10
G4J83UQE,6976,10082,891,5,22:32:11.778741,1
6MF,8316,11209,918,4,18:23:14.703201,9
2JOIHS,4536,12852,884,5,16:39:48.995786,10
F4WUQ28IM6,4236,5961,815,6,12:05:11.775465,9
OQKV73RX,1736,9768,279,4,19:45:34.980976,6
I2,1106,4068,834,3,17:25:57.944606,1
ZFRBN3,6386,7263,486,3,14:06:38.704732,7
Z,10096,1243,550,3,17:49:17.122268,1
DNI89W5SZM,11246,726,775,3,18:05:43.440332,3
74,4966,10554,51,6,19:52:04.087261,2
D3H6F,2996,11493,798,6,11:58:14.10996,3
H1,4386,10562,326,4,12:30:02.988601,1
1URXX,576,1194,350,4,15:46:49.571526,8
IE,10546,4804,555,7,14:39:48.026721,3
ES9M0P2J,1336,2040,913,6,03:41:03.642449,10
B8FDIH,12256,4432,103,3,18:18:39.268783,8
SKP0LKDIW,5286,8739,163,4,00:16:42.619706,6
KK8WR4CJZJ,3486,11770,668,6,02:27:18.744523,2
2GU7,5716,708,417,5,08:15:24.198849,9
JZKDTU2TV,8716,10225,238,2,09:12:54.435652,7
II5Q2XV344,8166,2241,587,3,05:42:14.401785,4
16120YY,1306,7651,662,4,16:31:45.015363,5
7GDY98MHNI,10696,1999,971,2,18:30:36.153943,4
URBUN2O,10986,118,540,5,20:43:37.237274,7
BL2OOO,4046,5264,893,4,09:36:42.747723,3
V,906,10575,227,7,02:33:03.594092,4
QLYQ462EWS,9196,1843,692,1,17:10:37.528787,8
UJ8XO,9106,10248,919,3,14:23:41.333582,8
J5BT05D,12416,7398,234,7,08:04:27.546551,10
U3,6766,12122,613,4,14:33:54.850242,8
9T,10266,7144,561,6,02:47:29.704611,4
WV3B14W,7036,6959,227,4,04:44:50.879333,5
4676,10396,9878,455,4,06:24:55.643209,1
0JGP29,10796,12334,919,4,10:36:22.587736,6
L,8246,11704,565,6,08:27:13.030313,9
8SDMUJ4MB3,4136,8536,587,4,03:48:34.516076,1
0E,5446,4957,456,1,21:19:44.676316,4
13OT6V,9886,8369,590,1,16:25:40.376346,7
ENA,9036,6006,23,6,09:19:59.404538,2
8,7786,5902,215,1,15:27:45.416952,9
MDZ3,7116,3596,778,7,03:49:08.640732,7
ZPE,11466,11926,457,2,06:06:33.616054,6
I,8846,10622,36,4,20:42:41.954677,7
D3MY,7306,12270,606,1,06:39:38.639851,4
KKXR5ADQ,4536,10103,749,4,07:08:11.6405,9
OAWBBAP,4966,1207,14,6,17:43:24.785478,6
V,8566,7310,515,4,16:43:11.035146,4
IOK05M,10186,3143,48,7,09:47:17.590278,3
V77CSJ,7656,8667,436,1,16:52:06.263241,6
R7SC4,406,10694,560,4,20:03:45.091742,6
9,3746,9287,99,1,03:28:59.021031,1
RSE7W,4346,8961,930,2,15:47:20.543627,4
JAG9NOH,9396,11793,872,7,17:15:02.712159,2
YLQO1D,7616,9950,690,2,22:00:07.853674,4
5C4WN5N,956,9090,388,3,16:17:17.873104,5
NY3RINRG5Q,9926,8527,328,2,12:25:20.452685,8
8HYLN,66,2359,559,5,02:31:14.356445,10
8LC5,2146,7649,920,7,15:24:24.02334,7
FPZE,10806,11005,887,6,22:29:41.5452,8
Q,9346,7464,769,3,03:35:03.008361,3
2WYS,8736,8255,391,4,11:45:27.699343,6
E3EC,656,4620,650,7,20:26:43.023012,4
I8,8206,6591,629,3,03:11:20.513656,9
CGWF1SU0U,106,809,539,7,21:50:50.019098,3
D,4606,169,302,1,02:50:48.454039,10
S36O,3496,7189,36,2,05:45:38.080926,3
JJBV,11076,11702,554,6,05:23:04.83635,3
FQ7EICR4ZX,12296,1989,898,2,13:06:26.818543,7
6,3826,7078,528,3,10:52:02.616411,8
HXE5484L,7946,887,193,5,04:33:32.340215,6
IH,8096,12345,780,4,00:56:12.824479,4
YS9,6416,5337,379,5,19:01:34.095872,2
K8D,11396,6620,550,3,19:00:31.196619,1
7NWEM7AEF,6846,7895,372,3,06:19:47.068952,9
C32YH4WOZI,9656,2345,383,7,16:41:27.559112,6
7XJ7GLLF,12746,9284,860,2,02:13:25.045313,10
TKB,3386,2739,68,6,02:19:12.35943,3
C3ZQELIG5,2776,9608,993,3,09:57:00.375277,10
LX8SLFOSJ,546,10615,749,4,05:09:35.686997,3
7,12856,4121,131,4,03:19:29.036528,7
SG772EFRYB,8116,7611,601,6,15:55:44.336091,1
KMOM,6056,3320,130,2,16:51:48.374835,9
YFHO,1576,9779,687,1,22:08:27.328515,5
LPNG,11746,6032,672,3,14:27:26.472487,9
8M5K,11526,4418,217,2,07:49:40.229123,8
I1W4,11436,7126,283,6,07:56:44.99574,10
HCQG3D8YSW,7916,3910,426,3,03:33:00.109824,2
CHD,10176,6864,443,3,09:36:33.07661,2
YSW1,5616,7395,674,7,06:32:30.919786,1
2V,6136,3483,372,2,14:04:12.13736,9
PGZYA,10596,2756,111,3,07:39:58.180635,5
WKBCOG3VX,9106,12567,600,4,21:29:37.14735,6
M,10216,7701,543,3,04:38:20.297404,8
VOBVM6RZ,9706,2356,346,7,19:06:39.068696,5
E,2706,247,850,3,17:19:18.336733,10
CNVT1,7946,11566,152,2,22:15:54.688465,9
DFXVVNR,7186,10278,467,7,22:00:55.237226,7
UWWPVTOPZC,4706,205,828,2,12:38:14.137959,2
OLZLX,976,6347,753,4,06:53:05.786142,2
9VEGQK,9786,6368,617,6,21:28:39.334002,8
GZ,2146,8427,174,1,10:10:25.531191,7
P,10966,2473,58,1,07:31:47.955329,5
PWH63XHE,5256,7467,304,5,18:49:48.212034,2
6LCYYI,4696,425,458,4,21:20:52.78316,7
YKUX6CY65R,9236,10852,202,3,05:56:52.922759,1
VYKYMV7,2536,11280,507,6,22:45:53.409725,1
STR3EMZ,11876,79,70,2,00:36:31.393158,8
LJOSY88BBE,7936,6220,761,3,22:45:48.360178,10
7,2376,761,308,2,10:05:54.433136,6
NFG,936,3114,490,5,06:16:32.80699,2
DP1A6FNE0N,8006,7581,515,4,00:42:03.94239,5
D8QV6Z,1856,2414,835,4,19:58:21.611097,5
0O0J31,6056,5692,224,3,05:25:35.677699,3
W7,226,4693,107,3,16:36:38.991685,6
7WWN,5336,2296,108,6,13:28:53.524087,1
T6UFZBB0,3456,12202,93,1,04:15:48.118421,8
22C2RAJM,316,6820,413,7,02:21:23.301215,7
WHV,12576,9697,619,1,13:01:01.385423,5
DK,5896,12027,516,6,10:12:45.427666,8
R6V4HE2,11176,11953,860,7,18:57:27.472141,6
B0,2966,872,8,3,09:03:28.045294,8
JGY4,7276,5168,358,4,20:47:38.763687,6
X,11286,11037,232,6,05:40:45.453897,3
YPZVXN0IF,8396,12449,827,1,00:12:50.912388,8
V,1586,8139,4,1,09:05:07.968131,4
1E03HUF5E,7036,4737,976,5,02:31:06.713146,6
RDPGGVQ9,1466,5273,800,2,21:06:30.842863,6
RC,8596,5700,355,2,13:29:30.426988,7
EXU6Z,2966,4653,501,2,19:25:25.209438,6
G,7656,10948,550,3,01:27:17.019812,10
Q9UBJ,2816,12263,769,2,10:37:06.794674,3
AAKN3M5,9976,3045,752,7,06:35:23.854503,2
EJZA,2086,11696,872,7,14:06:21.4849,6
8W1,916,9855,630,6,06:58:33.482621,10
N,4516,2180,990,4,11:58:08.443467,5
81O4,5386,10172,927,1,15:02:36.362141,7
15,6936,1714,738,3,05:52:15.604767,5
Z1FQ7DFSHP,10246,956,599,7,02:46:00.886775,7
MUW007PEWX,3526,10458,281,3,13:21:39.716874,1
YXM23PCG,1056,9610,702,5,21:55:25.165034,9
85IF,836,8402,6,4,22:24:14.985181,9
P,1206,677,932,5,13:36:37.397008,10
WFR60STDR,2946,9411,30,3,10:19:34.827026,5
35OBN22,6746,1172,873,2,06:54:55.630171,2
9,7776,12872,218,5,03:47:51.680139,5
8ZQMMTWXW,9426,7801,490,4,00:41:33.966287,10
2O0O0P,12046,3487,147,5,01:01:02.533301,2
5L8,11896,8920,92,1,21:06:26.012781,9
U0UI,2126,9593,177,7,22:33:27.088797,2
44U0JP3,7566,2221,665,5,12:13:45.821211,10
L6AVIYWO,12866,7858,588,5,04:20:04.949358,8
N,11246,11460,82,5,07:30:32.026553,9
E4F,836,12758,190,4,09:29:06.414807,7
EDNE1VQWKJ,9396,11452,777,2,14:30:44.369425,1
0I,6876,4941,842,4,05:04:24.408639,2
IC8NUZO4L,11816,5218,368,4,02:35:22.508373,2
5OXHRFG,7696,7070,931,2,04:12:16.22619,7
Z1X8FF5H19,11096,10777,898,6,08:05:27.240388,5
UJO5D3,12486,12655,4,4,17:14:59.735077,6
8,1426,4227,982,7,01:58:34.614967,1
EJXMN1,8376,9854,24,5,20:18:34.91131,10
2RRMJSE,5376,5375,766,7,11:28:15.304685,9
SRZLBL5FJN,9346,11477,205,6,22:05:43.926107,4
7RVTSDAH6,11816,12629,764,6,19:05:49.134383,5
BR,7286,876,336,3,12:16:31.869692,7
3,8416,1745,326,3,08:33:23.083932,10
P,10836,3095,4,2,06:44:37.724982,2
1SV5X,2956,10643,22,6,10:05:25.558368,2
5FW,7136,4555,761,5,09:47:12.778665,3
4K,2726,2733,493,4,03:09:22.77062,1
NC30DPM,5106,1753,67,7,18:51:45.908725,2
T8,7366,11948,367,5,08:18:52.745703,3
9,1526,12067,917,4,10:17:24.231212,10
JWA8N0JGK,8876,5594,759,4,13:50:54.491916,5
F72,2046,12700,384,3,01:51:59.983924,2
0S,966,11164,798,7,21:34:26.690648,4
RSY7XW,8246,8117,272,2,09:38:22.419671,9
6,2786,5192,952,1,10:48:01.417847,3
1,3306,7760,697,6,02:35:17.569445,6
82LZQ,106,999,1,7,08:15:55.042402,6
WVB7S6UH,3896,5143,75,4,05:43:10.413838,10
4,12196,11573,664,2,20:17:57.59882,10
I,3036,9080,555,1,18:55:00.324683,3
F,6006,906,758,3,21:54:36.171699,2
ZE8BB,766,3067,842,6,14:53:08.056244,9
RFWH78QY4,8006,10436,277,1,10:34:43.023091,10
W3RPWY,706,4675,724,2,13:08:38.820292,4
HJNW1IG7TL,4716,9589,210,3,22:45:24.305737,9
4XA5XD1MV,3576,3526,121,7,17:31:24.497376,8
0490P0U1E1,10026,615,92,1,00:01:57.875363,8
28DXS,76,11989,105,7,02:05:03.479655,8
D,10516,1764,792,6,01:11:28.822194,10
ZLXCBN77,4396,6143,719,6,20:11:56.431878,9
E82,8936,4000,244,3,19:42:29.699885,9
0CG45ZQ,4046,590,731,4,12:18:05.85903,10
E9,12096,12182,446,7,02:36:33.395429,4
K80G,9026,1203,872,4,03:11:56.098649,4
N98I6I,466,3907,475,6,18:29:00.843573,7
I2QVO,156,3012,451,2,06:30:02.507396,1
ZH,5776,2395,948,3,03:48:52.065183,2
1YZOYE,7696,8487,571,6,07:13:10.906809,2
9LCZ6,1956,6777,952,6,18:26:56.355997,3
QVH8NBDX,1916,2946,812,5,22:54:26.182598,6
W,9356,10795,931,5,16:23:48.517418,2
R114WOA1M,1716,10010,467,2,05:16:13.704596,10
4QM,906,1193,40,4,11:58:50.829177,6
J,11746,7145,966,7,14:21:06.485298,3
RU70,10516,6753,276,3,13:38:49.61452,1
29IC,86,2745,119,4,19:41:07.022443,3
F,5006,12450,230,5,19:42:48.80414,5
7,2366,1945,451,2,01:10:30.785488,4
HN90,12716,8556,658,6,09:07:02.782551,1
X38WCIIX,7576,4444,820,3,01:02:33.301492,8
YO3TD,11366,8405,616,1,09:28:14.655872,8
H,2236,4612,481,7,14:24:59.651257,10
5SR,4026,10050,310,7,07:19:47.292571,2
XRBVRISQZ,5126,8029,597,4,06:20:39.35808,5
5FL3RH,4476,12405,288,7,08:55:30.507859,8
W4NX3,10596,749,646,2,09:21:33.934249,7
HGA,7396,12800,702,5,10:59:00.826915,6
RYX5S2NU,3206,1325,129,6,21:53:29.359629,10
WSL72,666,4116,422,2,07:04:28.586475,2
LUTZWTANJ,3476,2212,903,2,03:31:30.086665,3
7JEWEU,656,745,326,5,01:41:34.855319,9
CVY7VKW6QX,7386,1588,8,7,03:45:43.324703,5
2KYD7W56J,1096,9135,746,2,09:39:51.091416,3
YPLXLEPJU,296,9965,304,3,12:04:11.499459,1
T67AV,11376,5146,754,2,11:43:17.987982,2
ETYT,10856,9015,375,1,22:42:11.66366,7
92WOY,5616,1190,64,1,12:07:14.187917,6
Q,9096,9951,516,1,10:45:16.343541,8
VCBZJG,7086,3004,971,1,16:37:06.80915,8
03U69N,8986,1456,4,2,08:35:39.63503,3
YB,4276,7828,489,3,14:00:00.550026,9
VDB4115O2,9266,5079,758,7,02:09:34.940028,10
3Y5R8B5Y0,12186,7712,811,2,21:51:02.580426,4
V,8836,9777,777,1,02:33:53.593104,6
3LVWC,9936,6776,93,3,02:19:12.935661,10
J,1066,8412,817,4,22:28:13.275063,2
QDCPVH746,11326,2393,841,6,20:26:45.402465,3
VYR8U,2406,10457,778,5,04:27:42.211686,3
ZAS,4606,2602,920,5,07:59:13.123234,7
58VRK0O1,6576,10415,743,4,19:33:40.930123,9
KWI,3116,11921,390,5,12:27:16.862891,8
B,7386,438,644,6,00:38:32.93496,4
409UE8MW,1336,12414,349,7,11:19:27.756517,3
H,1196,9602,796,1,17:05:14.474619,3
M6M66C8WLR,2866,7177,515,3,05:23:31.641352,5
D1CO,8626,190,586,6,19:53:43.72605,5
T,3146,614,467,2,09:53:16.525787,3
AM3,11716,3619,940,1,04:07:05.179751,3
RQ32BT6,1926,1810,855,4,07:23:12.540008,9
U,12746,5204,313,2,06:19:26.189351,3
TZUYYDX,4756,9630,902,2,18:43:56.978815,2
DSN,5046,1518,216,2,07:07:58.423129,7
RO,6586,2566,355,1,14:33:33.074852,1
EN9KN0UZLA,116,4940,489,7,09:45:58.916532,1
3VR5,9616,11252,775,4,16:38:01.806505,3
J4HK6U6A,9686,8314,965,1,21:12:59.807798,8
GVT52RM,1846,12800,593,2,22:10:19.70179,4
MC,1056,10259,821,4,17:46:44.332414,3
KO,9406,6400,368,4,04:18:06.501929,3
P,6626,3317,897,1,11:53:00.504664,7
QIM1XI,1436,4979,388,7,14:13:01.828744,9
U3QE5FDL,1806,10896,624,5,10:16:53.941951,8
C,8656,12348,769,6,19:18:12.241491,8
8NF7,6996,4857,128,2,05:29:30.881151,1
L4YWC0F,6246,10585,390,4,09:32:57.31224,4
AVPITMPAS,8076,5102,763,7,00:52:39.830797,7
XF4T,4976,4154,691,4,08:40:57.342726,4
4,10986,3468,122,5,19:58:45.157784,9
8LQ,2466,9233,527,6,09:08:37.821249,8
7KFFG4Q,5386,2464,259,7,00:52:55.556208,9
EE720U,7276,10423,587,5,16:57:14.246423,5
XF4WHC8,3776,6946,728,4,10:11:12.230824,2
YKJFH48,5386,9159,846,4,03:24:49.057398,7
A9EN4V,11436,1230,466,6,00:22:45.558331,1
63USF9CW8,11596,5865,385,6,11:11:21.668852,7
F3DPCGGGP,5736,10740,641,1,07:25:37.006769,2
CW3CX,9956,1597,427,5,22:13:01.305333,4
NR1QQ6BX,716,4249,915,2,12:45:22.212283,6
JJW,8346,11785,479,7,13:25:30.161574,7
3URF,6326,3372,95,5,05:23:57.24724,10
DE,12136,1798,705,7,02:18:01.920365,5
FLQOPL,1926,3296,295,2,10:56:28.761658,9
1MNL,7946,1399,952,1,02:37:01.682823,6
5858,8516,3152,232,6,14:36:33.698904,5
UYC,9436,1262,330,3,14:39:01.688712,3
TQ7,5706,3648,648,6,12:34:16.564848,8
Z88B,1066,465,59,3,10:07:00.756653,8
G2W,9906,7465,883,7,15:09:57.046644,6
4UGS,7326,1588,601,6,07:22:22.378827,1
A4MU,6566,9643,712,5,00:57:04.800488,9
FYP,7616,1111,197,2,22:20:26.067406,2
7XB,5466,12407,631,3,20:36:01.182544,7
YH70541,8826,11241,704,3,18:17:48.56106,9
HN,3046,4576,180,3,14:06:06.214382,2
T7E,2336,7428,151,1,20:15:19.512772,5
5JR9NVM,4966,5450,88,2,15:49:00.813937,7
XJIHMTH5A,9106,7409,908,4,19:54:22.463482,4
98LEQOI,3346,4230,89,5,10:16:37.147207,10
IES9J04F1K,12636,10462,222,4,22:19:26.531613,3
DXQE,5826,463,733,3,09:29:09.568055,9
T7TBSQ8I,6066,10693,888,2,20:00:57.903755,1
FI,5616,2669,456,7,15:21:51.23607,1
EU,856,9597,192,7,07:53:29.179517,9
AMM,1776,2677,536,5,05:35:07.394403,10
VULULEAQ,7596,11160,878,2,02:36:14.982573,4
CZB,11616,11897,511,4,13:50:44.296585,5
AWA2YDB,11426,831,642,7,01:27:31.302506,10
WYRLLTIV,12446,10659,649,6,20:42:57.365002,10
HS4N2EXG,10536,780,251,7,01:24:22.865005,10
4,6056,1666,475,5,05:05:45.619266,3
JDDD4,10806,408,443,6,17:11:07.274591,6
NOPT01QY,3456,6954,47,4,01:42:37.612182,5
PIQKEYT0L,5046,1524,229,1,10:12:00.947206,3
4O,1766,6040,785,6,22:18:25.424786,3
49K,8716,12145,159,1,19:49:44.55561,2
FY,946,8874,459,4,17:39:16.585701,8
K7MYO,8436,3176,345,5,06:34:30.484282,10
78NUKQ,8376,3722,736,2,18:17:08.522145,2
HQIE1H,2966,1704,511,3,09:42:23.255918,8
071YXS4PC,2416,7402,17,3,15:09:51.011433,6
TGPUR,2646,8446,608,1,19:18:49.241825,10
T3GV3T5WR,356,4604,476,5,06:02:02.393537,5
E8M5E,2076,7927,450,6,17:13:26.513172,3
TD93,10786,5792,48,2,14:59:40.199606,1
ABTBQ,11916,5861,152,7,18:13:42.235064,8
I,8306,7309,84,2,10:23:53.725416,5
0PP3Q5Z,11606,7314,193,1,22:56:29.070223,10
RBIRTVE,5106,9420,226,1,06:48:00.419884,3
WA,4356,8537,203,4,22:58:53.274722,4
ECNYDZIX,4446,4252,434,3,13:17:21.363754,2
DPB2,2186,8240,290,7,15:32:46.887474,6
JN5T,9036,6193,41,7,12:13:02.082776,6
N7ENA,11036,10158,877,2,00:21:08.269884,7
U,11546,8565,89,3,07:29:47.293585,4
F65Q,3006,3603,797,6,10:25:04.71029,4
WKLJ2KPQT,8556,1578,385,2,05:12:00.167754,9
KP2HFZOSJV,3156,512,955,4,02:30:50.113461,8
A,4946,167,369,1,06:43:03.769689,3
SO7VI4K39,1456,8357,283,2,03:24:47.256412,10
XZMU,2016,9249,520,7,01:19:39.926595,1
NT0Y1,7206,5485,572,2,00:43:16.729292,9
CLFZWW0R8C,12586,9259,185,5,08:59:24.5516,3
OFJST,8076,1115,384,4,15:51:47.790633,4
X5O,5926,794,162,5,05:13:49.575939,7
3V1UE72B3,7616,8382,818,1,11:30:25.406549,3
8PB,6806,2770,290,1,18:47:52.531745,4
L6,7056,12324,968,6,05:56:46.102725,7
MIQ4ITD,6376,7772,266,7,12:39:33.44473,4
YUK,12436,7195,110,4,02:39:01.287264,6
3,11666,3209,840,7,21:05:09.646579,8
2PP2WK,5286,5421,608,1,20:41:31.829656,8
X,3166,8591,283,3,17:42:52.949859,8
Y,1156,8449,435,6,12:02:51.421899,2
61S,5336,7312,137,6,00:43:29.578099,2
YZ,4336,10461,249,5,01:48:56.923162,8
SM4PV3QDW,10966,10450,991,2,12:16:13.630805,3
0X5MGAWK,146,1309,327,3,12:13:49.830111,1
66LBY,9176,564,314,4,06:21:20.625066,1
7,12136,7585,575,4,04:52:55.536003,2
DC5BY,6766,166,626,3,15:03:23.607968,6
RQ5ZCOCW,5526,9389,236,6,00:19:54.96852,7
CT,7106,9803,836,3,03:57:51.434621,4
IJW4H450F,7026,7872,584,4,15:42:45.049022,1
YSESFM,8446,6060,68,1,20:09:25.506745,3
2,2646,2716,267,2,20:31:11.537688,2
X8R0VR,236,2653,952,1,16:40:32.358602,3
B,12246,3197,124,7,03:49:21.572243,7
DLAH4,8316,7761,68,6,09:09:34.326134,2
SPEP054Y3,8266,3955,581,3,15:48:48.527249,3
D6U5O,6566,12783,253,2,19:37:55.882692,5
BVTDEOT574,6426,12256,611,5,03:07:59.90691,1
P5XGT,46,5718,506,6,06:36:22.403359,9
CMK0M0,7016,2735,783,3,11:30:47.746217,10
AJ31UQNUIJ,10936,6467,584,6,22:55:05.882059,1
D,7096,9050,775,7,15:16:24.542838,3
1GY,3136,9927,326,3,21:11:31.244013,10
S9MMEUJMN,486,8830,362,2,15:59:46.700959,9
SA,1286,5878,966,1,15:25:40.471746,3
NWK5BKPLJ7,10206,4863,657,5,17:09:31.147088,7
4,3576,2949,637,5,00:32:39.895473,3
P4P,8226,10812,120,6,10:31:01.146088,1
58Y5QREA6,7046,9454,414,2,09:17:09.20685,8
NDM0FHE7,11796,5600,5,3,21:45:53.861042,2
CGDZIRVQZN,4796,4602,234,5,10:29:14.171683,8
ZM5X,2306,1996,278,4,20:30:58.610533,8
D,12386,9994,613,1,06:04:25.736023,8
IH5EIHN,12746,1525,866,6,06:32:25.092626,5
UI1XW,3806,9826,131,6,16:13:32.76061,2
8,9596,2819,185,6,18:12:07.237622,10
PTK,456,2405,376,4,21:20:08.342182,7
YSJE82SJJ,6286,10861,908,5,03:54:02.242745,3
DX6X77BFH,8666,10921,946,5,02:10:30.086058,2
NERRW0IL,8936,5237,982,5,07:11:28.34777,1
O,1766,5742,132,3,13:46:23.717777,7
7LTWRE1O5P,9436,1074,268,3,00:01:37.044074,5
4R0QIEAQ3,3506,12623,935,2,20:02:31.856579,6
WINX7Y,9336,1065,882,2,09:31:32.261167,6
SV,10306,3563,159,3,04:18:58.421221,2
D0F38,696,153,130,6,10:23:28.641201,7
F3V3B,9576,7754,969,5,04:44:38.625302,5
3VP2RTIWYT,10436,11381,386,4,14:25:34.045848,8
3QSM4C8,8206,10939,325,1,07:05:08.334517,3
7H29E57V1,1496,7309,212,7,04:10:24.669508,9
3V6BVTUR,3556,6097,168,2,10:16:10.704406,7
S,786,11021,155,2,05:51:23.678997,4
H,10406,2130,967,6,02:41:06.669087,1
KFTJKB,8616,10194,85,6,20:04:25.752423,9
FP,7586,7575,902,2,06:41:58.330202,9
BOWG8TL,1066,5990,371,3,21:26:00.027864,6
4I6,6836,6025,560,5,17:45:41.861372,2
JF2CWUO6Z,5876,6413,757,6,04:44:08.810096,6
7LBVPQ427,12456,6776,683,5,15:21:58.069214,1
3RQU2,12746,10463,862,6,09:41:53.240448,8
X7LZ,3246,4218,462,4,22:41:51.776202,5
ODXFN87O6,5046,1453,902,1,08:14:29.627894,1
JU88D7Z2,2736,11592,580,4,07:31:42.472481,5
C5FM,3886,213,573,4,05:52:58.798164,7
2FQ0UQ,2556,6331,154,1,14:31:35.78158,9
YT3,1326,232,224,7,05:00:32.219169,3
4,5636,87,79,5,14:43:39.858538,6
5N1XVLEC,10676,9809,748,2,08:42:09.905883,7
23PYXPTBJ,2246,1470,229,7,08:45:35.609176,4
EL4IWZ,1866,2717,92,2,08:32:05.333002,6
DQ9IKFQ,2046,9060,743,6,22:11:09.081272,3
436EPCI,10886,8619,707,7,18:31:41.44572,2
KZC4T5VDA8,9316,3061,845,4,22:20:55.206943,6
F,4066,8451,205,7,05:43:22.334931,4
159XJ78SOF,5066,3360,114,1,22:44:04.045727,8
DK8557H611,10316,5287,328,3,16:30:41.752944,6
M,9996,7376,595,3,09:24:01.027073,7
AWFRJ3VHEI,3296,3399,610,1,08:59:53.109933,3
UXO0Z,9886,10826,873,7,13:45:26.889169,8
9OTZWBT6UI,8536,2433,634,1,10:07:50.930905,9
TPYICJHBYU,11326,1873,113,5,03:00:57.603144,10
V,1176,5649,796,1,06:13:39.526226,7
YGQA5G31,10366,5223,587,7,19:42:26.864537,2
38H,1746,11517,933,4,21:18:05.859518,3
C,10076,12181,18,2,05:15:43.559421,1
